customerId,recommendedProducts
5397,48|25|33|21|52|40|15|27|34|7
5398,42|25|33|21|52|40|15|27|34|7
5399,48|42|25|33|21|52|40|15|27|34
5400,42|25|33|21|52|40|15|27|34|7
5401,48|25|33|21|52|40|15|27|34|7
5402,4|42|25|33|21|40|15|27|34|7
5403,4|42|25|21|52|40|15|27|34|7
5404,4|42|25|33|21|52|40|15|27|7
5405,4|25|33|21|52|40|15|27|34|7
5406,4|42|25|33|21|52|40|15|27|34
5407,29|4|42|25|33|40|15|27|34|7
5408,48|4|42|25|21|52|40|15|27|34
5409,4|42|33|21|52|40|15|27|34|7
5410,42|25|33|21|52|40|15|27|34|7
5411,29|48|4|42|25|52|15|27|34|7
5412,48|4|42|25|33|52|15|27|34|7
5413,29|48|25|33|21|52|40|15|34|7
5414,4|42|25|33|21|52|40|27|34|7
5415,42|25|33|21|52|40|15|27|34|7
5416,4|42|25|33|52|40|15|27|34|7
5417,4|42|25|33|21|52|15|27|34|7
5418,4|42|25|21|52|40|15|27|34|7
5419,48|4|42|25|33|21|52|15|34|7
5420,29|42|25|33|21|52|15|27|34|7
5421,42|25|33|21|52|40|15|27|34|7
5422,42|25|33|21|52|40|15|27|34|7
5423,42|25|33|21|52|40|15|27|34|7
5424,48|4|42|25|33|21|40|15|27|7
5425,29|42|33|21|52|40|15|27|34|7
5426,48|4|25|33|21|52|40|15|27|7
5427,4|25|33|21|52|40|15|27|34|7
5428,48|4|25|33|21|52|40|15|27|34
5429,48|4|42|25|33|52|15|27|34|7
5430,4|42|25|33|21|40|15|27|34|7
5431,4|42|25|33|21|52|40|15|27|7
5432,29|48|42|33|21|52|40|27|34|7
5433,48|4|25|33|21|52|40|27|34|7
5434,29|48|42|25|21|52|40|15|27|34
5435,4|42|25|33|21|52|40|15|27|7
5436,4|42|25|33|21|52|40|15|34|7
5437,4|42|25|33|21|52|40|15|27|7
5438,4|42|25|33|52|40|15|27|34|7
5439,4|42|25|33|21|52|40|15|27|34
5440,42|25|33|21|52|40|15|27|34|7
5441,29|48|4|42|25|33|40|15|27|34
5442,30|29|42|33|52|40|15|27|34|7
5443,4|42|25|33|21|40|15|27|34|7
5444,42|25|33|21|52|40|15|27|34|7
5445,4|42|33|21|52|40|15|27|34|7
5446,4|42|25|33|21|52|40|15|27|7
5447,42|25|33|21|52|40|15|27|34|7
5448,42|25|33|21|52|40|15|27|34|7
5449,48|4|42|25|33|52|15|27|34|7
5450,29|48|4|42|25|33|52|15|34|7
5451,4|42|25|33|21|52|40|15|27|7
5452,48|42|25|33|21|52|40|15|27|34
5453,29|48|4|42|25|33|21|52|40|27
5454,48|4|42|25|33|52|15|27|34|7
5455,42|25|33|21|52|40|15|27|34|7
5456,48|4|42|25|21|52|40|15|27|7
5457,42|25|33|21|52|40|15|27|34|7
5458,4|25|33|21|52|40|15|27|34|7
5459,29|48|4|42|25|21|52|15|27|7
5460,4|42|25|33|21|52|40|15|27|34
5461,29|4|42|25|33|52|40|15|27|7
5462,4|42|33|21|52|40|15|27|34|7
5463,42|25|33|21|52|40|15|27|34|7
5464,4|42|25|33|21|40|15|27|34|7
5465,29|48|4|42|25|33|21|52|40|7
5466,4|42|25|33|21|52|40|15|34|7
5467,48|4|42|25|21|52|15|27|34|7
5468,29|48|4|25|33|21|40|27|34|7
5469,4|42|33|21|52|40|15|27|34|7
5470,4|42|25|21|52|40|15|27|34|7
5471,4|42|25|33|52|40|15|27|34|7
5472,42|25|33|21|52|40|15|27|34|7
5473,42|25|33|21|52|40|15|27|34|7
5474,48|4|25|33|21|52|40|27|34|7
5475,48|4|25|33|21|40|15|27|34|7
5476,48|42|25|21|52|40|15|27|34|7
5477,42|25|33|21|52|40|15|27|34|7
5478,30|29|4|42|25|33|21|52|15|27
5479,48|4|42|33|21|52|40|15|27|7
5480,42|25|33|21|52|40|15|27|34|7
5481,42|25|33|21|52|40|15|27|34|7
5482,4|42|25|33|21|52|40|15|34|7
5483,42|25|33|21|52|40|15|27|34|7
5484,48|4|42|33|21|52|40|15|27|34
5485,42|25|33|21|52|40|15|27|34|7
5486,48|4|42|25|33|21|52|40|34|7
5487,48|4|42|33|21|40|15|27|34|7
5488,42|25|33|21|52|40|15|27|34|7
5489,48|4|25|21|52|40|15|27|34|7
5490,48|42|33|21|52|40|15|27|34|7
5491,48|4|42|21|52|40|15|27|34|7
5492,4|42|25|33|21|52|40|27|34|7
5493,4|42|25|33|21|52|40|27|34|7
5494,42|25|33|21|52|40|15|27|34|7
5495,42|25|33|21|52|40|15|27|34|7
5496,4|42|25|33|52|40|15|27|34|7
5497,30|29|4|42|25|33|52|15|27|34
5498,4|42|25|33|21|52|40|27|34|7
5499,29|48|42|33|21|52|40|15|34|7
5500,48|42|25|33|21|52|15|27|34|7
5501,4|42|25|33|52|40|15|27|34|7
5502,4|25|33|21|52|40|15|27|34|7
5503,42|25|33|21|52|40|15|27|34|7
5504,4|42|25|21|52|40|15|27|34|7
5505,4|42|25|33|21|52|40|15|34|7
5506,42|25|33|21|52|40|15|27|34|7
5507,4|42|33|21|52|40|15|27|34|7
5508,4|42|33|21|52|40|15|27|34|7
5509,42|25|33|21|52|40|15|27|34|7
5510,42|25|33|21|52|40|15|27|34|7
5511,48|42|33|21|52|40|15|27|34|7
5512,4|42|25|33|21|40|15|27|34|7
5513,4|25|33|21|52|40|15|27|34|7
5514,30|29|4|42|25|33|21|40|34|7
5515,42|25|33|21|52|40|15|27|34|7
5516,4|42|25|33|21|52|40|15|34|7
5517,4|42|33|21|52|40|15|27|34|7
5518,30|4|42|25|33|21|40|15|34|7
5519,48|4|42|25|33|21|52|15|34|7
5520,4|42|25|33|21|52|40|15|27|34
5521,4|42|33|21|52|40|15|27|34|7
5522,42|25|33|21|52|40|15|27|34|7
5523,42|25|33|21|52|40|15|27|34|7
5524,42|25|33|21|52|40|15|27|34|7
5525,30|29|48|4|42|25|33|52|15|27
5526,4|42|25|33|21|52|40|15|27|34
5527,42|25|33|21|52|40|15|27|34|7
5528,4|42|25|33|21|52|40|27|34|7
5529,48|42|25|33|21|40|15|27|34|7
5530,42|25|33|21|52|40|15|27|34|7
5531,29|48|4|25|33|21|52|40|34|7
5532,42|25|33|21|52|40|15|27|34|7
5533,48|4|42|25|33|21|40|15|27|7
5534,48|4|42|25|33|40|15|27|34|7
5535,42|25|33|21|52|40|15|27|34|7
5536,48|4|42|25|33|21|52|15|27|7
5537,42|25|33|21|52|40|15|27|34|7
5538,4|25|33|21|52|40|15|27|34|7
5539,4|42|25|33|21|52|40|27|34|7
5540,42|25|33|21|52|40|15|27|34|7
5541,4|42|25|33|21|52|40|27|34|7
5542,42|25|33|21|52|40|15|27|34|7
5543,42|25|33|21|52|40|15|27|34|7
5544,4|42|25|33|21|52|40|27|34|7
5545,4|25|33|21|52|40|15|27|34|7
5546,4|42|25|33|21|52|40|15|27|7
5547,42|25|33|21|52|40|15|27|34|7
5548,29|48|4|33|21|52|15|27|34|7
5549,4|42|25|33|21|52|40|15|27|34
5550,42|25|33|21|52|40|15|27|34|7
5551,42|25|33|21|52|40|15|27|34|7
5552,42|25|33|21|52|40|15|27|34|7
5553,42|25|33|21|52|40|15|27|34|7
5554,48|4|42|25|33|52|40|15|27|7
5555,48|4|42|25|21|52|40|15|34|7
5556,4|42|25|33|21|40|15|27|34|7
5557,48|42|25|33|21|52|40|15|27|7
5558,4|42|25|33|52|40|15|27|34|7
5559,4|42|33|21|52|40|15|27|34|7
5560,4|42|25|33|21|52|40|15|34|7
5561,48|4|25|33|21|52|40|15|27|34
5562,42|25|33|21|52|40|15|27|34|7
5563,48|4|42|25|21|40|15|27|34|7
5564,42|25|33|21|52|40|15|27|34|7
5565,29|48|4|42|25|40|15|27|34|7
5566,4|42|33|21|52|40|15|27|34|7
5567,42|25|33|21|52|40|15|27|34|7
5568,29|4|42|33|21|40|15|27|34|7
5569,29|48|4|42|33|21|52|27|34|7
5570,48|4|42|33|52|40|15|27|34|7
5571,48|4|42|25|33|21|52|15|27|34
5572,42|25|33|21|52|40|15|27|34|7
5573,48|4|42|25|33|21|40|27|34|7
5574,29|48|4|42|25|33|40|27|34|7
5575,48|4|42|25|33|21|52|15|27|7
5576,48|4|25|33|21|52|15|27|34|7
5577,42|25|33|21|52|40|15|27|34|7
5578,4|42|25|33|21|52|15|27|34|7
5579,48|4|42|25|33|21|15|27|34|7
5580,4|42|25|33|21|52|40|15|27|7
5581,4|42|25|33|21|40|15|27|34|7
5582,42|25|33|21|52|40|15|27|34|7
5583,4|25|33|21|52|40|15|27|34|7
5584,30|29|4|25|33|21|52|40|15|27
5585,4|42|25|33|21|52|40|15|27|34
5586,42|25|33|21|52|40|15|27|34|7
5587,4|42|25|33|21|52|40|15|34|7
5588,48|4|42|25|33|52|15|27|34|7
5589,42|25|33|21|52|40|15|27|34|7
5590,4|42|25|33|52|40|15|27|34|7
5591,4|42|25|33|21|40|15|27|34|7
5592,48|4|33|21|52|40|15|27|34|7
5593,48|4|42|25|33|21|52|40|15|34
5594,0|30|29|48|4|21|40|27|34|7
5595,42|25|33|21|52|40|15|27|34|7
5596,48|4|25|21|52|40|15|27|34|7
5597,42|25|33|21|52|40|15|27|34|7
5598,30|29|48|4|25|52|40|15|27|7
5599,42|25|33|21|52|40|15|27|34|7
5600,42|25|33|21|52|40|15|27|34|7
5601,42|25|33|21|52|40|15|27|34|7
5602,48|4|42|25|21|40|15|27|34|7
5603,42|25|33|21|52|40|15|27|34|7
5604,4|42|25|33|21|52|15|27|34|7
5605,42|25|33|21|52|40|15|27|34|7
5606,4|42|25|33|21|40|15|27|34|7
5607,42|25|33|21|52|40|15|27|34|7
5608,48|4|42|25|21|40|15|27|34|7
5609,48|4|25|33|52|40|15|27|34|7
5610,42|25|33|21|52|40|15|27|34|7
5611,30|29|42|25|33|52|40|27|34|7
5612,42|25|33|21|52|40|15|27|34|7
5613,4|42|33|21|52|40|15|27|34|7
5614,4|42|25|33|52|40|15|27|34|7
5615,4|42|33|21|52|40|15|27|34|7
5616,42|25|33|21|52|40|15|27|34|7
5617,30|29|48|4|25|33|52|15|27|7
5618,48|4|42|33|21|52|15|27|34|7
5619,29|48|4|42|25|33|52|15|27|7
5620,4|42|25|33|21|52|40|15|34|7
5621,42|25|33|21|52|40|15|27|34|7
5622,42|25|33|21|52|40|15|27|34|7
5623,42|25|33|21|52|40|15|27|34|7
5624,4|42|25|21|52|40|15|27|34|7
5625,4|42|25|21|52|40|15|27|34|7
5626,4|42|25|21|52|40|15|27|34|7
5627,48|4|42|25|33|21|52|15|34|7
5628,4|42|25|21|52|40|15|27|34|7
5629,4|42|33|21|52|40|15|27|34|7
5630,48|4|42|25|21|52|40|27|34|7
5631,4|42|33|21|52|40|15|27|34|7
5632,4|42|25|33|21|52|40|27|34|7
5633,29|4|42|25|33|40|15|27|34|7
5634,48|4|42|25|33|21|52|27|34|7
5635,29|48|4|42|25|33|21|15|34|7
5636,42|25|33|21|52|40|15|27|34|7
5637,42|25|33|21|52|40|15|27|34|7
5638,4|42|25|33|21|52|40|15|27|7
5639,48|4|42|25|33|21|15|27|34|7
5640,4|42|25|33|52|40|15|27|34|7
5641,42|25|33|21|52|40|15|27|34|7
5642,42|25|33|21|52|40|15|27|34|7
5643,42|25|33|21|52|40|15|27|34|7
5644,42|25|33|21|52|40|15|27|34|7
5645,42|25|33|21|52|40|15|27|34|7
5646,42|25|33|21|52|40|15|27|34|7
5647,29|48|42|25|33|21|52|15|27|7
5648,42|25|33|21|52|40|15|27|34|7
5649,4|42|25|33|21|52|40|15|27|7
5650,48|4|42|25|33|21|40|15|34|7
5651,48|42|25|33|52|40|15|27|34|7
5652,0|30|29|48|4|33|21|15|27|34
5653,4|42|25|33|21|52|40|15|27|7
5654,4|42|25|33|21|52|40|15|27|7
5655,48|4|42|25|33|52|40|15|27|34
5656,42|25|33|21|52|40|15|27|34|7
5657,42|25|33|21|52|40|15|27|34|7
5658,29|48|4|25|33|21|52|15|27|34
5659,4|42|25|21|52|40|15|27|34|7
5660,29|48|4|42|52|40|15|27|34|7
5661,42|25|33|21|52|40|15|27|34|7
5662,30|29|48|4|42|33|21|52|40|7
5663,48|4|42|25|33|21|52|40|27|34
5664,42|25|33|21|52|40|15|27|34|7
5665,42|25|33|21|52|40|15|27|34|7
5666,48|42|25|21|52|40|15|27|34|7
5667,48|25|33|21|52|40|15|27|34|7
5668,4|42|25|33|21|52|40|15|27|7
5669,42|25|33|21|52|40|15|27|34|7
5670,42|25|33|21|52|40|15|27|34|7
5671,48|4|25|33|21|52|15|27|34|7
5672,4|42|25|33|52|40|15|27|34|7
5673,4|42|25|33|21|52|15|27|34|7
5674,4|42|25|33|21|52|40|15|27|7
5675,42|25|33|21|52|40|15|27|34|7
5676,4|42|33|21|52|40|15|27|34|7
5677,4|42|25|33|21|52|40|15|27|7
5678,4|42|25|33|21|52|15|27|34|7
5679,48|4|25|33|21|52|15|27|34|7
5680,4|42|33|21|52|40|15|27|34|7
5681,42|25|33|21|52|40|15|27|34|7
5682,4|25|33|21|52|40|15|27|34|7
5683,42|25|33|21|52|40|15|27|34|7
5684,4|42|25|33|21|52|40|15|27|7
5685,42|25|33|21|52|40|15|27|34|7
5686,48|4|25|33|21|40|15|27|34|7
5687,4|42|33|21|52|40|15|27|34|7
5688,48|4|42|33|21|52|40|15|27|34
5689,4|42|25|33|21|52|40|15|34|7
5690,29|48|4|42|52|40|15|27|34|7
5691,4|42|25|33|21|52|40|15|27|34
5692,0|30|29|42|25|33|21|15|27|7
5693,4|42|25|33|21|52|40|15|27|7
5694,4|42|25|33|21|52|40|27|34|7
5695,29|4|42|25|33|52|40|15|27|7
5696,48|42|25|33|21|52|15|27|34|7
5697,48|4|42|25|33|52|15|27|34|7
5698,42|25|33|21|52|40|15|27|34|7
5699,29|48|4|25|33|21|40|27|34|7
5700,42|25|33|21|52|40|15|27|34|7
5701,4|25|33|21|52|40|15|27|34|7
5702,48|4|42|33|21|52|40|15|27|34
5703,42|25|33|21|52|40|15|27|34|7
5704,42|25|33|21|52|40|15|27|34|7
5705,4|25|33|21|52|40|15|27|34|7
5706,42|25|33|21|52|40|15|27|34|7
5707,4|42|25|21|52|40|15|27|34|7
5708,4|42|25|33|21|40|15|27|34|7
5709,4|42|25|33|21|40|15|27|34|7
5710,48|4|42|25|33|21|52|40|34|7
5711,4|42|25|33|21|52|40|15|27|34
5712,4|42|25|33|21|52|40|15|27|34
5713,48|4|42|33|21|40|15|27|34|7
5714,48|42|33|21|52|40|15|27|34|7
5715,42|25|33|21|52|40|15|27|34|7
5716,4|25|33|21|52|40|15|27|34|7
5717,4|42|25|33|21|52|40|27|34|7
5718,29|48|4|42|33|52|15|27|34|7
5719,4|42|25|33|21|52|15|27|34|7
5720,29|25|33|21|52|40|15|27|34|7
5721,42|25|33|21|52|40|15|27|34|7
5722,42|25|33|21|52|40|15|27|34|7
5723,48|4|42|25|33|21|52|40|27|34
5724,4|42|25|33|21|52|15|27|34|7
5725,4|42|25|33|21|52|40|15|34|7
5726,42|25|33|21|52|40|15|27|34|7
5727,30|29|48|4|42|25|33|40|15|7
5728,42|25|33|21|52|40|15|27|34|7
5729,4|42|25|33|52|40|15|27|34|7
5730,48|4|42|25|33|21|40|15|34|7
5731,42|25|33|21|52|40|15|27|34|7
5732,42|25|33|21|52|40|15|27|34|7
5733,47|18|30|29|48|4|42|33|27|34
5734,48|4|42|25|33|21|40|27|34|7
5735,4|25|33|21|52|40|15|27|34|7
5736,48|4|42|25|33|52|40|15|27|7
5737,42|25|33|21|52|40|15|27|34|7
5738,4|42|25|33|21|52|15|27|34|7
5739,42|25|33|21|52|40|15|27|34|7
5740,4|25|33|21|52|40|15|27|34|7
5741,42|25|33|21|52|40|15|27|34|7
5742,4|42|25|33|52|40|15|27|34|7
5743,4|42|25|33|21|52|40|15|27|7
5744,29|4|42|25|33|40|15|27|34|7
5745,48|4|33|21|52|40|15|27|34|7
5746,29|48|4|42|25|33|52|15|27|34
5747,42|25|33|21|52|40|15|27|34|7
5748,4|42|33|21|52|40|15|27|34|7
5749,4|42|33|21|52|40|15|27|34|7
5750,42|25|33|21|52|40|15|27|34|7
5751,42|25|33|21|52|40|15|27|34|7
5752,42|25|33|21|52|40|15|27|34|7
5753,42|25|33|21|52|40|15|27|34|7
5754,29|48|42|25|52|40|15|27|34|7
5755,29|48|4|42|25|33|21|40|27|34
5756,42|25|33|21|52|40|15|27|34|7
5757,42|25|33|21|52|40|15|27|34|7
5758,4|42|25|33|21|40|15|27|34|7
5759,48|4|42|25|33|52|40|15|34|7
5760,4|42|25|33|21|52|40|15|34|7
5761,4|42|25|33|21|52|40|15|27|7
5762,4|42|25|33|21|52|40|15|34|7
5763,4|42|25|33|21|52|40|27|34|7
5764,42|25|33|21|52|40|15|27|34|7
5765,30|29|48|42|33|52|40|15|27|34
5766,48|42|25|33|21|52|15|27|34|7
5767,42|25|33|21|52|40|15|27|34|7
5768,42|25|33|21|52|40|15|27|34|7
5769,4|42|25|33|21|52|40|15|27|7
5770,42|25|33|21|52|40|15|27|34|7
5771,4|42|25|21|52|40|15|27|34|7
5772,48|4|42|25|21|52|40|15|27|34
5773,4|42|25|33|21|52|40|15|34|7
5774,4|42|25|33|52|40|15|27|34|7
5775,4|42|25|33|52|40|15|27|34|7
5776,42|25|33|21|52|40|15|27|34|7
5777,4|42|25|33|21|52|40|27|34|7
5778,42|25|33|21|52|40|15|27|34|7
5779,4|42|33|21|52|40|15|27|34|7
5780,29|48|4|42|25|21|52|40|27|7
5781,30|29|48|4|42|33|21|52|34|7
5782,42|25|33|21|52|40|15|27|34|7
5783,4|42|25|33|21|52|15|27|34|7
5784,4|42|25|21|52|40|15|27|34|7
5785,48|4|42|25|21|52|40|27|34|7
5786,42|25|33|21|52|40|15|27|34|7
5787,48|4|42|25|33|52|40|27|34|7
5788,30|29|4|42|25|33|52|27|34|7
5789,4|42|25|33|21|52|40|15|34|7
5790,42|25|33|21|52|40|15|27|34|7
5791,42|25|33|21|52|40|15|27|34|7
5792,48|4|42|25|21|52|40|15|27|34
5793,48|4|42|25|33|21|52|40|15|7
5794,4|42|25|33|21|52|40|15|34|7
5795,4|42|25|33|21|40|15|27|34|7
5796,4|42|25|33|21|52|40|15|34|7
5797,42|25|33|21|52|40|15|27|34|7
5798,48|42|33|21|52|40|15|27|34|7
5799,4|42|25|33|21|52|40|15|34|7
5800,4|42|25|33|21|52|15|27|34|7
5801,42|25|33|21|52|40|15|27|34|7
5802,42|25|33|21|52|40|15|27|34|7
5803,4|42|25|33|21|52|40|15|27|34
5804,4|42|33|21|52|40|15|27|34|7
5805,48|42|25|21|52|40|15|27|34|7
5806,48|4|42|25|21|52|40|15|34|7
5807,48|42|25|33|21|52|40|15|34|7
5808,4|42|25|33|21|52|40|15|34|7
5809,42|25|33|21|52|40|15|27|34|7
5810,29|4|42|25|33|21|15|27|34|7
5811,29|48|42|25|21|52|40|15|34|7
5812,48|4|42|25|33|21|40|27|34|7
5813,42|25|33|21|52|40|15|27|34|7
5814,42|25|33|21|52|40|15|27|34|7
5815,4|42|25|33|52|40|15|27|34|7
5816,42|25|33|21|52|40|15|27|34|7
5817,48|4|42|33|21|52|40|15|27|7
5818,4|42|25|33|21|52|15|27|34|7
5819,42|25|33|21|52|40|15|27|34|7
5820,42|25|33|21|52|40|15|27|34|7
5821,4|42|25|33|21|52|40|27|34|7
5822,48|4|42|25|33|21|52|40|27|34
5823,4|42|25|33|21|52|40|27|34|7
5824,42|25|33|21|52|40|15|27|34|7
5825,4|42|25|33|21|52|40|15|34|7
5826,48|4|42|33|21|52|40|27|34|7
5827,4|25|33|21|52|40|15|27|34|7
5828,48|4|42|33|21|52|15|27|34|7
5829,42|25|33|21|52|40|15|27|34|7
5830,29|48|4|42|25|33|21|40|27|7
5831,30|29|48|4|42|33|21|40|34|7
5832,48|4|42|25|33|21|52|40|15|7
5833,4|42|25|21|52|40|15|27|34|7
5834,4|42|25|33|21|40|15|27|34|7
5835,48|4|42|25|33|21|40|15|27|7
5836,48|4|42|25|33|21|52|40|15|34
5837,29|48|4|42|25|33|52|15|34|7
5838,4|42|25|21|52|40|15|27|34|7
5839,42|25|33|21|52|40|15|27|34|7
5840,30|29|4|25|21|52|40|15|27|34
5841,4|42|25|33|21|52|15|27|34|7
5842,29|48|4|42|33|21|52|40|15|34
5843,42|25|33|21|52|40|15|27|34|7
5844,42|25|33|21|52|40|15|27|34|7
5845,42|25|33|21|52|40|15|27|34|7
5846,4|42|25|33|52|40|15|27|34|7
5847,48|4|25|21|52|40|15|27|34|7
5848,42|25|33|21|52|40|15|27|34|7
5849,4|42|25|33|21|52|40|27|34|7
5850,29|4|42|25|33|21|52|27|34|7
5851,4|42|25|33|21|52|40|15|27|7
5852,42|25|33|21|52|40|15|27|34|7
5853,48|4|42|25|33|21|40|15|27|7
5854,48|25|33|21|52|40|15|27|34|7
5855,4|42|25|33|21|52|40|27|34|7
5856,4|42|25|33|52|40|15|27|34|7
5857,42|25|33|21|52|40|15|27|34|7
5858,42|25|33|21|52|40|15|27|34|7
5859,4|42|25|33|21|52|40|15|27|34
5860,42|25|33|21|52|40|15|27|34|7
5861,42|25|33|21|52|40|15|27|34|7
5862,42|25|33|21|52|40|15|27|34|7
5863,4|42|33|21|52|40|15|27|34|7
5864,42|25|33|21|52|40|15|27|34|7
5865,4|42|25|33|21|52|40|15|27|34
5866,42|25|33|21|52|40|15|27|34|7
5867,4|42|25|33|52|40|15|27|34|7
5868,42|25|33|21|52|40|15|27|34|7
5869,4|42|25|33|21|52|40|15|27|34
5870,42|25|33|21|52|40|15|27|34|7
5871,42|25|33|21|52|40|15|27|34|7
5872,42|25|33|21|52|40|15|27|34|7
5873,48|4|25|33|21|52|40|27|34|7
5874,42|25|33|21|52|40|15|27|34|7
5875,42|25|33|21|52|40|15|27|34|7
5876,30|29|48|4|42|21|40|27|34|7
5877,4|42|25|33|21|52|40|27|34|7
5878,42|25|33|21|52|40|15|27|34|7
5879,42|25|33|21|52|40|15|27|34|7
5880,42|25|33|21|52|40|15|27|34|7
5881,4|42|25|21|52|40|15|27|34|7
5882,42|25|33|21|52|40|15|27|34|7
5883,4|42|33|21|52|40|15|27|34|7
5884,4|42|25|33|21|52|40|15|34|7
5885,4|42|25|21|52|40|15|27|34|7
5886,4|42|25|33|21|40|15|27|34|7
5887,4|42|25|33|52|40|15|27|34|7
5888,42|25|33|21|52|40|15|27|34|7
5889,42|25|33|21|52|40|15|27|34|7
5890,42|25|33|21|52|40|15|27|34|7
5891,48|4|42|25|33|21|52|40|27|7
5892,4|42|25|33|52|40|15|27|34|7
5893,4|42|33|21|52|40|15|27|34|7
5894,42|25|33|21|52|40|15|27|34|7
5895,4|42|25|33|21|52|40|15|27|34
5896,42|25|33|21|52|40|15|27|34|7
5897,42|25|33|21|52|40|15|27|34|7
5898,4|42|25|33|52|40|15|27|34|7
5899,29|48|4|33|21|52|40|15|27|34
5900,4|42|25|33|21|52|40|15|27|34
5901,48|4|25|33|21|52|40|15|27|34
5902,29|48|4|42|25|33|52|40|15|7
5903,42|25|33|21|52|40|15|27|34|7
5904,4|42|25|33|21|52|15|27|34|7
5905,42|25|33|21|52|40|15|27|34|7
5906,4|42|25|33|21|52|40|15|27|34
5907,4|42|25|33|21|52|15|27|34|7
5908,4|42|25|33|21|52|40|27|34|7
5909,42|25|33|21|52|40|15|27|34|7
5910,42|25|33|21|52|40|15|27|34|7
5911,29|4|42|25|33|21|52|40|15|27
5912,4|42|25|33|21|52|40|27|34|7
5913,42|25|33|21|52|40|15|27|34|7
5914,42|25|33|21|52|40|15|27|34|7
5915,42|25|33|21|52|40|15|27|34|7
5916,4|42|25|33|21|52|40|15|27|34
5917,4|42|25|33|21|52|40|15|27|7
5918,48|42|25|33|21|52|15|27|34|7
5919,48|4|33|21|52|40|15|27|34|7
5920,42|25|33|21|52|40|15|27|34|7
5921,4|42|33|21|52|40|15|27|34|7
5922,4|42|25|33|21|52|40|15|27|7
5923,48|4|42|25|33|21|52|40|15|34
5924,42|25|33|21|52|40|15|27|34|7
5925,4|42|25|33|21|52|40|27|34|7
5926,4|42|25|21|52|40|15|27|34|7
5927,4|42|25|33|52|40|15|27|34|7
5928,42|25|33|21|52|40|15|27|34|7
5929,42|25|33|21|52|40|15|27|34|7
5930,4|42|25|33|52|40|15|27|34|7
5931,42|25|33|21|52|40|15|27|34|7
5932,29|48|4|42|33|21|52|40|27|34
5933,4|42|25|33|21|40|15|27|34|7
5934,42|25|33|21|52|40|15|27|34|7
5935,4|25|33|21|52|40|15|27|34|7
5936,42|25|33|21|52|40|15|27|34|7
5937,4|42|25|21|52|40|15|27|34|7
5938,4|42|25|33|21|40|15|27|34|7
5939,42|25|33|21|52|40|15|27|34|7
5940,4|42|25|33|21|52|40|15|27|34
5941,42|25|33|21|52|40|15|27|34|7
5942,48|25|33|21|52|40|15|27|34|7
5943,48|4|25|33|21|52|40|15|34|7
5944,42|25|33|21|52|40|15|27|34|7
5945,42|25|33|21|52|40|15|27|34|7
5946,4|42|25|33|21|52|40|15|27|7
5947,42|25|33|21|52|40|15|27|34|7
5948,42|25|33|21|52|40|15|27|34|7
5949,4|42|25|33|21|52|40|15|27|7
5950,42|25|33|21|52|40|15|27|34|7
5951,42|25|33|21|52|40|15|27|34|7
5952,48|4|42|25|33|52|40|15|27|7
5953,29|48|42|25|33|21|15|27|34|7
5954,4|25|33|21|52|40|15|27|34|7
5955,4|42|25|33|21|40|15|27|34|7
5956,42|25|33|21|52|40|15|27|34|7
5957,48|42|25|21|52|40|15|27|34|7
5958,4|42|25|33|52|40|15|27|34|7
5959,42|25|33|21|52|40|15|27|34|7
5960,4|42|25|33|21|40|15|27|34|7
5961,48|42|33|21|52|40|15|27|34|7
5962,48|4|42|25|33|52|40|27|34|7
5963,29|48|42|25|33|21|52|15|34|7
5964,42|25|33|21|52|40|15|27|34|7
5965,48|4|42|25|21|52|40|15|27|34
5966,4|42|25|33|52|40|15|27|34|7
5967,4|42|25|21|52|40|15|27|34|7
5968,42|25|33|21|52|40|15|27|34|7
5969,4|42|33|21|52|40|15|27|34|7
5970,42|25|33|21|52|40|15|27|34|7
5971,48|42|25|33|52|40|15|27|34|7
5972,42|25|33|21|52|40|15|27|34|7
5973,4|42|25|33|21|52|40|27|34|7
5974,42|25|33|21|52|40|15|27|34|7
5975,48|4|42|33|21|52|40|27|34|7
5976,48|4|42|25|21|52|40|27|34|7
5977,4|42|25|33|21|40|15|27|34|7
5978,30|29|48|42|25|33|52|40|15|27
5979,4|42|25|33|21|52|40|15|27|7
5980,4|42|25|33|21|52|40|27|34|7
5981,48|42|25|33|21|52|40|15|34|7
5982,48|4|42|25|33|52|40|15|34|7
5983,42|25|33|21|52|40|15|27|34|7
5984,4|42|25|33|21|40|15|27|34|7
5985,42|25|33|21|52|40|15|27|34|7
5986,4|42|25|33|21|52|40|15|34|7
5987,48|42|25|33|21|52|15|27|34|7
5988,4|42|25|33|21|52|40|15|27|7
5989,42|25|33|21|52|40|15|27|34|7
5990,48|4|42|25|33|21|52|15|27|7
5991,29|48|42|25|33|21|52|40|15|34
5992,42|25|33|21|52|40|15|27|34|7
5993,42|25|33|21|52|40|15|27|34|7
5994,48|4|42|25|33|52|40|15|27|34
5995,48|4|42|25|33|21|52|40|27|34
5996,42|25|33|21|52|40|15|27|34|7
5997,48|4|42|25|33|52|15|27|34|7
5998,4|42|25|33|21|52|40|27|34|7
5999,4|42|25|33|21|40|15|27|34|7
6000,4|42|25|33|21|52|40|27|34|7
6001,29|48|4|42|25|52|40|27|34|7
6002,42|25|33|21|52|40|15|27|34|7
6003,42|25|33|21|52|40|15|27|34|7
6004,4|25|33|21|52|40|15|27|34|7
